DESTINO;ORIGEN;CANTIDAD;FOBDOL;FOBPES
JPN;BOG;1504576;260036,3;1103655720,0
JPN;BOG;8000;1120;4727956,8
JPN;BOG;7800;2184;9219515,8
JPN;BOG;100;50;217970,0
JPN;BOG;9530;1409,25;6143484,5
JPN;BOG;119282;20622,56;84977733,2
JPN;BOG;97170;14239,05;62099871,9
JPN;BOG;620;6500;27381250,0
JPN;BOG;14100;1886,5;7949654,4
JPN;BOG;66500;8844,5;37270457,7
JPN;BOG;16584;25373,52;107111523,6
JPN;BOG;12108;33660,24;142093000,5
JPN;BOG;11660;1749;7383211,1
JPN;BOG;24000;6980;29662975,8
JPN;BOG;875610;156987,4;666875882,9
JPN;BOG;1094630;180385,8;765845876,9
JPN;BOG;40200;6030;25459202,7
JPN;BOG;217750;36070;148630763,4
JPN;BOG;440;5400;22747500,0
JPN;BOG;750;2,25;9271,4
JPN;BOG;2000;6;24723,7
JPN;BOG;206;1800;7296768,0
JPN;BOG;120;213,82;866775,0
JPN;BOG;8045;2000;8107520,0
JPN;BOG;14310;7305,35;30906086,8
JPN;BOG;60;50;217970,0
JPN;BOG;13640;1950,5;8503009,7
JPN;BOG;7520;10212,89;41632940,6
JPN;BOG;772,4;16801,95;73704442,0
JOR;BOG;4555;1003,85;4157374,5
KAZ;BOG;11597;8854,49;37395305,2
KAZ;BOG;1168;364,2;1543789,2
KAZ;BOG;21339;12791,66;54299862,5
KAZ;BOG;30;60;263199,6
KAZ;BOG;30;0,3;1271,7
KAZ;BOG;4230;2698,8;11368695,0
KAZ;BOG;4800;816;3444654,2
KAZ;BOG;400;60;253283,4
KAZ;BOG;2560;793,6;3350095,1
KAZ;BOG;13590;8620,7;36387464,2
KAZ;BOG;1050;294;1241088,7
KAZ;BOG;5;52;219512,3
KAZ;BOG;97;33,95;139895,0
KAZ;BOG;14127;10206,62;43091530,6
KAZ;BOG;49535;41866,95;176568365,7
KAZ;BOG;51;0,51;2167,0
KAZ;BOG;25162;19565,76;82910407,0
KAZ;BOG;9446;7263,7;30568034,2
KAZ;BOG;300;102;433398,0
KAZ;BOG;7886;6897,2;29067446,1
KAZ;BOG;12901;8654,39;36429661,8
KAZ;BOG;60;4,2;17824,5
KAZ;BOG;44751;37792,24;160028478,9
KAZ;BOG;52315;34982,25;145491793,0
KAZ;BOG;30;0,3;1274,7
KAZ;BOG;63025;26763,5;117402374,9
KAZ;BOG;4200;665;2899000,0
KAZ;BOG;43850;7427,5;32379443,5
KAZ;BOG;20960;7336;32180537,8
KAZ;BOG;14375;5823,33;23961981,6
KAZ;BOG;6000;1110;4507521,3
KAZ;BOG;77574;14238,56;58588188,7
KAZ;BOG;9665;3567,5;15076697,4
KAZ;BOG;21700;3640,78;15392772,1
KAZ;BOG;93350;15756,57;67579628,1
KAZ;BOG;163468;48053,78;208751016,1
KAZ;BOG;1164;961,8;4124617,3
KAZ;BOG;3605;3129,78;13271034,7
KAZ;BOG;2300;425,5;1727883,2
KAZ;BOG;13200;2440;9908425,2
KAZ;BOG;177470;62681,76;265656749,4
KAZ;BOG;181100;20098,65;87584260,3
KAZ;BOG;1000;277,5;1176280,9
KAZ;BOG;30520;8863,2;37471500,6
KAZ;BOG;60;44,35;193339,4
KAZ;BOG;8030;5826,5;24697659,5
KAZ;BOG;2400;444;1803008,5
KAZ;BOG;24800;4340;17624002,2
KAZ;BOG;8800;1048;4424016,7
KAZ;BOG;800;96;405253,4
KAZ;BOG;192;1778;7505631,4
KAZ;BOG;16;104;439024,6
KAZ;BOG;3600;666;2704512,8
KAZ;BOG;800;148;601002,8
KAZ;BOG;29930;10005,6;42219392,8
KAZ;BOG;6400;2752;11155947,5
KAZ;BOG;18380;3239,1;13696849,3
KAZ;BOG;258050;42814,5;180606878,7
KAZ;BOG;210;753,45;3305129,0
KAZ;BOG;153052;51981,9;220432806,2
KAZ;BOG;6168;4697,69;19908883,9
KAZ;BOG;280;352,6;1513029,5
KAZ;BOG;196;1687,6;7124017,8
KAZ;BOG;8700;1305;5508914,0
KAZ;BOG;2250;337,5;1424719,1
KAZ;BOG;10;78,5;331379,1
KAZ;BOG;31075;10553,75;46295713,0
KAZ;BOG;5940;1193,4;5235040,0
KAZ;BOG;108260;49237,48;203913576,8
KAZ;BOG;1600;304;1258994,7
KAZ;BOG;5100;816;3444654,2
KAZ;BOG;546;158,34;655754,0
KAZ;BOG;2330;2218,5;9187762,5
KAZ;BOG;10;91,2;384990,8
KAZ;BOG;62525;19915,45;81453548,7
KAZ;BOG;14930;2678,2;11166330,7
KAZ;BOG;48825;8891,26;37440315,9
KAZ;BOG;53560;14592;59255631,4
KAZ;BOG;14950;2661,5;11277369,3
KAZ;BOG;677100;125254,5;530064767,4
KAZ;BOG;56;128,8;565001,8
KAZ;BOG;35782;15560,2;66769586,6
KAZ;BOG;4783;3613,85;15029402,7
KAZ;BOG;3553;2487,6;10555993,3
KAZ;BOG;30;162,1;684287,3
KAZ;BOG;600;6;25494,0
KAZ;BOG;7400;2256;9544256,2
KAZ;BOG;400;74;300501,4
KAZ;BOG;10400;1924;7813036,9
KAZ;BOG;59455;21757,99;92228855,9
KAZ;BOG;5400;925,2;3906846,2
KAZ;BOG;83003;14141,57;59762337,6
KAZ;BOG;268;725,8;3183837,8
KAZ;BOG;111524;57620,7;248275050,5
KAZ;BOG;126;54,72;231570,1
KAZ;BOG;411;939,65;4121893,2
KAZ;BOG;280;41,31;174766,5
KAZ;BOG;30;353,85;1497001,3
KAZ;BOG;26725;9572,25;39438582,4
KAZ;BOG;10000;1850;7512535,5
KAZ;BOG;2400;528;2238112,8
KAZ;BOG;10000;1747,94;7364960,8
KAZ;BOG;257250;44354,56;186966568,8
KAZ;BOG;8;52;228106,3
KAZ;BOG;78428;29658;126715924,4
KAZ;BOG;6465;4719,25;19759546,9
KAZ;BOG;187;427,5;1875297,2
KAZ;BOG;23200;3720;15706174,8
KAZ;BOG;25600;3480;14692873,2
KAZ;BOG;1200;192;810641,3
KAZ;BOG;19200;2592;10769604,5
KAZ;BOG;5600;896;3906021,4
KAZ;BOG;87100;13943,2;60719470,3
KAZ;BOG;21000;3535;14960014,0
KAZ;BOG;41450;6162,5;25216665,7
KAZ;BOG;474;1753,8;7422029,0
KAZ;BOG;260;39;165046,8
KAZ;BOG;600;6;25328,3
KAZ;BOG;35;72,1;305125,0
KAZ;BOG;16;59,2;250532,6
KAZ;BOG;140;21;88871,4
KAZ;BOG;5600;716,8;2910802,9
KAZ;BOG;9200;1472;6417036,8
KAZ;BOG;35200;12709,55;53859422,2
KAZ;BOG;44135;6981;29470286,4
KAZ;BOG;23250;3426,3;14560781,4
KAZ;BOG;7630;1144,5;4843489,7
KAZ;BOG;100;34;143887,0
KAZ;BOG;100;32,3;131164,8
KAZ;BOG;3600;548,4;2390694,0
KAZ;BOG;25600;4020,8;17528275,5
KAZ;BOG;11400;4474,5;19012150,5
KAZ;BOG;12640;4161,6;18096100,9
KAZ;BOG;42535;13493,3;56671168,8
KAZ;BOG;16;32,96;139485,7
KAZ;BOG;7012;4157,4;17538756,9
KAZ;BOG;2000;300;1269591,0
KAZ;BOG;130;77,37;321192,6
KAZ;BOG;100;34;138068,2
KAZ;BOG;7,5;66,36;269476,7
KAZ;BOG;1050;5,55;23491,3
KAZ;BOG;350;63,21;260464,4
KAZ;BOG;350;61,81;254695,5
KAZ;BOG;13700;1785,4;7347328,6
KAZ;BOG;227375;29355,83;120709343,5
KAZ;BOG;500;90,1;369265,2
KAZ;BOG;300;71,4;300877,5
KAZ;BOG;11590;2044,42;8624996,3
KAZ;BOG;18040;2812,2;12259504,7
KAZ;BOG;186575;29585,53;128975159,5
KAZ;BOG;68;127,98;557916,0
KAZ;BOG;9000;1526;6485057,5
KAZ;BOG;111656;55272,94;231521635,4
KAZ;BOG;37148;5833,83;24629007,5
KAZ;BOG;24897;5324,55;22496545,8
KAZ;BOG;10;31;131191,1
KAZ;BOG;1280;192;812538,2
KAZ;BOG;340;109,14;461136,7
KAZ;BOG;2,5;27,75;116937,7
KAZ;BOG;450;57,6;233903,8
KAZ;BOG;3950;534,6;2170919,7
KAZ;BOG;2000;300;1307820,0
KAZ;BOG;8900;1400,4;6104903,8
KAZ;BOG;9009;7944,6;32788675,0
KAZ;BOG;39300;6406,5;27044335,0
KAZ;BOG;288;1065,6;4509587,2
KAZ;BOG;480;72;304701,8
KEN;BOG;10962;7126,8;29547165,7
KEN;BOG;7260;4356;18508644,0
KGZ;BOG;11800;9197,8;38882687,7
KGZ;BOG;1785;1122,1;4728495,7
KGZ;BOG;800;148;601002,8
KGZ;BOG;300;150;621214,5
KGZ;BOG;2000;380;1573743,4
KGZ;BOG;4000;4323;17903401,9
KGZ;BOG;1;1;4053,8
KGZ;BOG;2900;536,5;2178635,3
KGZ;BOG;3000;555;2253760,7
KGZ;BOG;96;380;1666930,8
KGZ;BOG;1440;4659,2;20438326,3
KGZ;BOG;328;2036;8931239,8
KGZ;BOG;2400;444;1803008,5
KGZ;BOG;1550;257,5;1094300,3
KGZ;BOG;800;176;744587,4
KGZ;BOG;18900;4158;17590876,4
KWT;BOG;9830;5280,9;22331576,2
KWT;BOG;68;440;1828173,6
KWT;BOG;2212;1508;6361799,5
KWT;BOG;25360;15661,4;66278575,0
KWT;BOG;12300;2143;9342193,2
KWT;BOG;400;120;523127,0
KWT;BOG;180;450;1973997,0
KWT;BOG;3160;9480;41585536,8
KWT;BOG;273;536,1;2351688,4
KWT;BOG;36;87,9;370408,0
KWT;BOG;302;845,83;3441597,4
KWT;BOG;338;936,6;3796751,6
KWT;BOG;422;1166,62;4729197,5
KWT;BOG;1361;3383,04;13830424,8
KWT;BOG;12,5;34,96;147320,4
KWT;BOG;276;799,18;3267645,4
KWT;BOG;322;974,75;3978301,8
KWT;BOG;579;1603,8;6501420,3
KWT;BOG;50;12595,91;53181065,7
KWT;BOG;1;11704,25;49731358,3
KWT;BOG;75;164,1;687088,3
KWT;BOG;50;146,78;614569,3
KWT;BOG;720;2820,82;11810801,5
KWT;BOG;60;330,45;1383597,4
KWT;BOG;150;454,18;1901656,2
KWT;BOG;37,5;96,18;402706,6
KWT;BOG;55;308,44;1291441,4
KWT;BOG;262,5;1098,2;4598174,4
KWT;BOG;3850;679;2873507,6
KWT;BOG;240;58,8;248839,8
KWT;BOG;2200;429;1815515,1
KWT;BOG;1920;2083,2;8584075,6
KWT;BOG;3000;480;2041003,2
KWT;BOG;1120;425,6;1788171,2
KWT;BOG;36;516;2194078,4
KWT;BOG;30;82,8;363215,4
KWT;BOG;142;577,23;2532111,7
KWT;BOG;91;194,46;853029,9
KWT;BOG;120;571,8;2508292,2
KWT;BOG;260;1056,9;4636261,0
KWT;BOG;150;837;3671634,4
KWT;BOG;252;1919,4;8419755,2
KWT;BOG;31200;4680;20401992,0
KWT;BOG;38500;4581,5;19249309,7
KWT;BOG;30;38,25;160708,5
KWT;BOG;21250;2975;12969214,0
KWT;BOG;18600;4650;19757850,0
KWT;BOG;110700;20097;82808984,2
KWT;BOG;1298;8828,5;36940853,4
KWT;BOG;2630;19870;83434279,0
KWT;BOG;1951,5;17116,7;71078101,9
KWT;BOG;366;3933,7;16291143,2
KWT;BOG;620;5820;24361905,6
KWT;BOG;2681;20795;87367604,7
KWT;BOG;39,8;324,4;1366535,0
KWT;BOG;712,5;6445,7;26938076,5
KWT;BOG;339;3162,7;13232970,2
KWT;BOG;255;663,75;2837261,2
KWT;BOG;125;357,75;1520333,8
KWT;BOG;5610;10008,7;42534072,5
KWT;BOG;606;2527,02;11085177,6
KWT;BOG;110;448,2;1904720,0
KWT;BOG;10;23;97743,3
KWT;BOG;400;1154;4904165,3
KWT;BOG;25;58;246483,2
KWT;BOG;37,5;150,25;638518,9
KWT;BOG;202,5;729,6;3100588,4
LVA;BOG;28975;10584,5;43614702,4
LVA;BOG;30200;8092;34208039,9
LVA;BOG;3150;535,5;2255793,8
LVA;BOG;4050;688,5;2900306,3
LVA;BOG;7650;1040,4;4391934,2
LVA;BOG;34900;4990,7;21067691,1
LBN;BOG;1500;830;3448600,2
LBN;BOG;4;6435;27276999,8
LBN;BOG;266;13680;58126320,0
LBN;BOG;15;104,25;439153,1
LBN;BOG;60;470;1979875,0
LBN;BOG;100;1075;4528437,5
LBN;BOG;20;165;695062,5
LBN;BOG;12,5;86,75;365434,4
LBN;BOG;768;5644,8;23778720,0
LBN;BOG;18;144;606600,0
LBN;BOG;75;700;2948750,0
LBN;BOG;36;300;1263750,0
MYS;BOG;1800;75729,6;320138553,7
MYS;BOG;25;13382,44;56393200,7
MYS;BOG;11270;2970;12060665,1
MYS;BOG;3900;858;3629863,4
MYS;BOG;8853;41174,3;174597504,9
MYS;BOG;18066;28381,55;119526966,1
MYS;BOG;6;2062,5;8742628,1
MYS;BOG;1350;337,5;1434037,5
MYS;BOG;6000;1020;4333980,0
MYS;BOG;975;185,25;785247,0
MYS;BOG;5000;12533,2;54978887,1
MYS;BOG;120;555,3;2361185,6
MYS;BOG;1380;6719,7;29056965,5
MYS;BOG;456;3646,4;15890875,4
MTQ;BOG;0,63;61;247279,4
MTQ;BOG;10;160,9;652250,0
MTQ;BOG;2;33;133774,1
MTQ;BOG;6;83,4;338083,6
MTQ;BOG;232;6467,52;26217773,9
MTQ;BOG;13;362,28;1468596,2
MTQ;BOG;10400;10025,69;41520693,3
MTQ;BOG;6700;4198,76;17388870,6
MTQ;BOG;6500;1655;7214807,0
MTQ;BOG;1000;150;653910,0
MTQ;BOG;300;96;418502,4
MTQ;BOG;60;27;117703,8
MTQ;BOG;1190;242;1054974,8
MTQ;BOG;40;504;2197137,6
MTQ;BOG;2475;3365,01;14308325,4
MTQ;BOG;470;141;599544,7
MTQ;BOG;1400;420;1785877,8
MTQ;BOG;1988;994;4226577,5
MTQ;BOG;1000;350;1488231,5
MTQ;BOG;300;276;1173576,8
MTQ;BOG;507;608;2585270,7
MTQ;BOG;8;220;935459,8
MTQ;BOG;2550;637,5;2669218,9
MTQ;BOG;140;71;297277,7
MTQ;BOG;1080;660;2763426,6
MTQ;BOG;83;960;4019529,6
MRT;BOG;1;709,24;3111194,7
MRT;BOG;3;10145,39;44504376,5
MRT;BOG;1;1899,75;8333557,3
MEX;BOG;329,6;106,34;466477,4
MEX;BOG;23;296,5;1256819,0
MEX;BOG;49;1673,31;7064601,3
MEX;BOG;4;156;661260,6
MEX;BOG;47;1746,6;7201091,4
MEX;BOG;117;687,96;2916159,2
MEX;BOG;707;4322,92;18324209,4
MEX;BOG;113;987,17;4184465,6
MEX;BOG;196;1847,3;7830427,6
MEX;BOG;436;4857,66;20590892,1
MEX;BOG;177;6476;27152332,8
MEX;BOG;2;78;330630,3
MEX;BOG;254;5816,89;24555361,3
MEX;BOG;2;130,8;554441,6
MEX;BOG;2;360;1483423,2
MEX;BOG;4;208,8;885071,9
MEX;BOG;3;288;1186738,6
MEX;BOG;230;7566,46;31170184,3
MEX;BOG;164;6232;26416513,2
MEX;BOG;3;156,6;645289,1
MEX;BOG;103;2641,6;10724057,7
MEX;BOG;194;4156,8;17531166,4
MEX;BOG;3;117;495945,5
MEX;BOG;2;138,6;571117,9
MEX;BOG;2;146,4;620567,6
MEX;BOG;6;354,6;1461171,9
MEX;BOG;3;61,8;250522,4
MEX;BOG;3195;96258,5;406677937,7
MEX;BOG;2;68,4;289937,3
MEX;BOG;3;46,8;192845,0
MEX;BOG;3338;6328,4;26825138,3
MEX;BOG;2;17232,74;72403874,1
MEX;BOG;1;1500;6091245,0
MEX;BOG;10;6538,4;26942261,8
MEX;BOG;2580,11;6042,51;25674625,0
MEX;BOG;1798,31;4607,09;19575525,4
MEX;BOG;46,35;94,56;401785,4
MEX;BOG;30,5;76,2;323773,8
MEX;BOG;9163,77;16918,1;71885006,9
MEX;BOG;6,28;17,65;74994,9
MEX;BOG;144,5;344,42;1463440,6
MEX;BOG;19,04;43,32;184066,7
MEX;BOG;53,04;137,1;582537,9
MEX;BOG;84,75;250;1062250,0
MEX;BOG;6,2;19,59;83237,9
MEX;BOG;15,05;39,58;168175,4
MEX;BOG;95,13;1472,74;6257672,3
MEX;BOG;973,58;10798,94;45884696,1
MEX;BOG;218,27;2744,47;11661253,0
MEX;BOG;1362,02;22738,4;96615461,6
MEX;BOG;708,79;1474,28;6223573,9
MEX;BOG;1273,59;2427,87;10316019,6
MEX;BOG;110,03;1512;6371522,6
MEX;BOG;24,6;338;1424321,9
MEX;BOG;307,08;4220;17782953,4
MEX;BOG;713,86;9810;41339045,7
MEX;BOG;993,26;13649,5;57518583,5
MEX;BOG;2,17;772,2;3130313,5
MEX;BOG;85,56;11185,8;45344548,6
MEX;BOG;60000;2440;10314831,6
MEX;BOG;12;2,04;8476,1
MEX;BOG;50;53,5;222289,3
MEX;BOG;14723,07;34746,45;146421007,2
MEX;BOG;49,12;132,82;561547,0
MEX;BOG;322,23;987,63;4195894,1
MEX;BOG;240,99;301,56;1281328,4
MEX;BOG;12;31,2;132568,8
MEX;BOG;140;663,6;2819636,4
MEX;BOG;2222,41;18322,27;77843842,1
MEX;BOG;38026;147602,75;617572854,9
MEX;BOG;20;906;3764375,6
MEX;BOG;24;30,24;125645,4
MEX;BOG;4;239,12;993529,3
MEX;BOG;5;114963;486519967,1
MEX;BOG;1;78,32;325414,9
MEX;BOG;3;8035;33967078,7
MEX;BOG;968;5028,94;20894943,9
MEX;BOG;20;1413,32;5872259,8
MEX;BOG;1000,82;2379,13;10025582,4
MEX;BOG;7294,49;21135,79;89065585,0
MEX;BOG;46,19;94,23;397082,4
MEX;BOG;2209,03;4274,07;18010802,8
MEX;BOG;12,24;29,38;123806,4
MEX;BOG;15,3;36,72;154737,0
MEX;BOG;45,3;186,18;784556,9
MEX;BOG;287,64;4466,7;18822539,8
MEX;BOG;3,65;69,46;292702,4
MEX;BOG;168,7;1882,82;7934147,0
MEX;BOG;1050,5;12501,87;52682505,1
MEX;BOG;21;351,33;1489235,2
MEX;BOG;72;405,9;1720549,2
MEX;BOG;2518;37707,28;159835503,8
MEX;BOG;99;1010,52;4283442,7
MEX;BOG;1;66656,32;283222703,7
MEX;BOG;26;3500;14212905,0
MEX;BOG;37;3300;13988688,0
MEX;BOG;204,3;2059,34;8729233,4
MEX;BOG;200;550;2317683,5
MEX;BOG;21;4990;21202510,0
MEX;BOG;18;360;1525986,0
MEX;BOG;8;9000;38149650,0
MEX;BOG;2;5800;24585330,0
MEX;BOG;1;10000;42388500,0
MEX;BOG;1;450;1907482,5
MEX;BOG;750,3;1987,09;8373537,6
MEX;BOG;40;1420,59;5986323,6
MEX;BOG;177;4776,17;20126637,1
MEX;BOG;360;66776,13;281392608,5
MEX;BOG;354,95;2180,08;8983281,2
MEX;BOG;312;3210,48;13229168,1
MEX;BOG;791,39;1891,55;8060529,2
MEX;BOG;4307,91;10553,47;45321368,1
MEX;BOG;4084,33;10272,36;44000619,0
MEX;BOG;284,8;908,32;3951148,2
MEX;BOG;3857,84;15672,36;66681500,2
MEX;BOG;151,97;2552;10979959,3
MEX;BOG;151,53;1585,88;6704133,2
MEX;BOG;184,72;2016,45;8527070,3
MEX;BOG;547,93;7570,35;32832277,7
MEX;BOG;264,54;3054,19;13192438,8
MEX;BOG;7,94;128,02;541190,5
MEX;BOG;1;652,38;2771962,6
MEX;BOG;905;647679,02;2719635542,0
MEX;BOG;1090,89;7974,88;33804320,1
MEX;BOG;100;33000;144759780,0
MEX;BOG;2493;4887,18;20660015,9
MEX;BOG;5750;87138,32;361841167,9
MEX;BOG;93,38;336,57;1364374,0
MEX;BOG;1655,6;13067,32;57141245,1
MEX;BOG;1259,77;2578,05;10812182,5
MEX;BOG;1987,36;3936,2;16363001,1
MEX;BOG;46,98;1194,6;4842621,7
MEX;BOG;1038,08;4177,12;18001780,8
MEX;BOG;1362,08;21999,19;93251266,5
MEX;BOG;317;9256,41;39330486,1
MEX;BOG;41;1338,23;5686139,3
MEX;BOG;1211;65215,6;273058369,4
MEX;BOG;1;122,58;496909,9
MEX;BOG;39;2730;11249292,6
MEX;BOG;250;500;2193330,0
MEX;BOG;21454;4132,76;18129013,0
MEX;BOG;4,79;26,82;113378,6
MEX;BOG;2090,9;13708,8;57879787,4
MEX;BOG;15,6;245,19;1037636,7
MEX;BOG;2,65;63,09;266995,0
MEX;BOG;18;734;3219808,4
MEX;BOG;30;360;1579197,6
MEX;BOG;872;17108,62;69354239,4
MEX;BOG;7,7;18,17;79210,3
MEX;BOG;212,54;433,79;1877184,6
MEX;BOG;2,94;8,24;35921,5
MEX;BOG;7,45;19,67;85749,4
MEX;BOG;40,14;117,8;497986,5
MEX;BOG;1100,37;7767,36;32006339,0
MEX;BOG;193,2;946,68;4001985,6
MEX;BOG;376,66;2984,37;12975564,4
MEX;BOG;18;259,92;1099973,6
MEX;BOG;1691;17092,86;72475686,7
MEX;BOG;573;9169,28;38762122,6
MEX;BOG;142;4826;21170021,2
MEX;BOG;50;6944;30460967,0
MEX;BOG;12;792;3474234,7
MEX;BOG;23;2081;9128639,5
MEX;BOG;211;2536,98;10736423,3
MEX;BOG;651;15806,18;66891279,6
MEX;BOG;35;982,05;4156006,1
MEX;BOG;89;656;2776172,3
MEX;BOG;3251;18497;81140050,0
MEX;BOG;173;5677;24903068,8
MEX;BOG;81;2882;12642354,1
MEX;BOG;1416;12913;56644940,6
MEX;BOG;1;14993;63158012,5
MEX;BOG;260;4157;17675938,1
MEX;BOG;7;2162,25;9426112,7
MEX;BOG;1;1207,52;5264062,7
MEX;BOG;720;16790;69041460,8
MEX;BOG;1171,01;2746,47;11678237,6
MEX;BOG;2324,39;5515,2;23451126,7
MEX;BOG;6876,39;13641,41;58004503,0
MEX;BOG;28,15;72,91;310019,9
MEX;BOG;448,87;1346,61;5725906,9
MEX;BOG;884,42;15013,18;63837392,5
MEX;BOG;6,9;72,57;308574,2
MEX;BOG;500,13;6535,23;27788386,1
MEX;BOG;278,57;3536,01;15035432,8
MEX;BOG;15971;39051,7;165958400,0
MEX;BOG;56;3919,8;16152006,3
MEX;BOG;180;5540,68;22460587,0
MEX;BOG;4;1490,8;6194184,6
MEX;BOG;690;9147,73;38548259,8
MEX;BOG;9,24;21,81;90324,6
MEX;BOG;39;121,29;502314,0
MEX;BOG;7,25;50,32;208396,8
MEX;BOG;30,2;51,34;212621,0
MEX;BOG;1357,05;9579,24;40366630,0
MEX;BOG;31,56;258,21;1069358,6
MEX;BOG;2;1111,46;4683659,1
MEX;BOG;2;2443,16;10295402,9
MEX;BOG;100;1000;4120620,0
MEX;BOG;3;480;2031345,6
MEX;BOG;35,1;39,6;167194,8
MEX;BOG;81;138,88;609219,3
MEX;BOG;19,63;136,12;597112,2
MEX;BOG;1;323;1330960,3
MEX;BOG;22;115;466182,4
MEX;BOG;1;40;169960,0
MEX;BOG;21;1100;4459136,0
MEX;BOG;1;900;3648384,0
MEX;BOG;35;200;810752,0
MEX;BOG;100;5;20707,2
MEX;BOG;4;7698,92;33562671,8
MEX;BOG;2487,18;4776,33;19741055,5
MEX;BOG;7085,3;16411,99;68736692,6
MEX;BOG;84,48;172,34;729337,7
MEX;BOG;173,55;431,93;1827914,8
MEX;BOG;12601,75;30647,86;129132112,8
MEX;BOG;123,17;319,01;1314519,0
MEX;BOG;6,12;15,86;65353,0
MEX;BOG;77,71;192,95;816558,6
MEX;BOG;1391,78;7557,26;31906082,3
MEX;BOG;376,2;7073,72;29558816,5
MEX;BOG;33,47;728,3;3003927,1
MEX;BOG;21,2;228,05;939707,4
MEX;BOG;450;5716,07;23697330,4
MEX;BOG;724,75;8068,8;34115532,2
MEX;BOG;3,92;80,99;333729,0
MEX;BOG;2;941,46;4129864,9
MEX;BOG;189,24;19368,47;82356477,6
MEX;BOG;338,66;2618,14;11076329,3
MEX;BOG;30,2;62,82;265852,4
MEX;BOG;7163,49;14868,02;64460279,0
MEX;BOG;597,12;1692,9;7147576,2
MEX;BOG;1317,13;16789,35;70886146,7
MEX;BOG;584;7236,11;29384612,6
MEX;BOG;28,05;219,07;927097,7
MEX;BOG;24,32;73,45;310838,2
MEX;BOG;53,9;127,2;524142,9
MEX;BOG;45,75;138,17;584731,3
MEX;BOG;729,15;2267,66;9370345,8
MEX;BOG;39,71;67,51;278183,1
MEX;BOG;1,49;3,93;16194,0
MEX;BOG;37,11;112,44;475842,7
MEX;BOG;140;663,6;2734443,4
MEX;BOG;17,92;249,91;1057611,6
MEX;BOG;71,35;571,86;2389474,2
MEX;BOG;42,27;352,88;1487349,1
MEX;BOG;812,91;2286,06;9419984,5
MEX;BOG;76,62;2247,7;9261917,6
MEX;BOG;329,16;4143,05;17071934,7
MEX;BOG;34135;5178;22714125,5
MEX;BOG;1190,39;2664,75;11229176,6
MEX;BOG;299,64;770,25;3245810,4
MEX;BOG;149800;2203,56;9362926,4
MEX;BOG;1;181,74;772342,3
MEX;BOG;1;227,52;966894,0
MEX;BOG;1;497,17;2112828,3
MEX;BOG;1;458,23;1947344,6
MEX;BOG;1;1758,73;7474092,5
MEX;BOG;1;10799,85;45896230,5
MEX;BOG;1;1289,29;5479108,6
MEX;BOG;4;3964,14;16846445,4
MEX;BOG;2;7034,75;29895647,4
MEX;BOG;1;505,6;2148653,4
MEX;BOG;2;1668,48;7090556,1
MEX;BOG;109,72;20877,29;88707605,2
MEX;BOG;84,04;1868,35;8195816,2
MEX;BOG;457,88;6338,8;27806160,4
MEX;BOG;328,52;19467,73;82718384,8
MEX;BOG;15,8;27840;122124614,4
MEX;BOG;60;1752;7449661,7
MEX;BOG;1000;3330;13991094,9
MEX;BOG;145,78;839,14;3457777,1
MEX;BOG;50,2;608,93;2581162,9
MEX;BOG;379;2274;9975264,8
MEX;BOG;4;0,4;1754,7
MEX;BOG;142,86;1488;6131482,6
MEX;BOG;38,59;550,8;2269637,5
MEX;BOG;0,44;588;2579356,1
MEX;BOG;0,01;8,17;35839,0
MEX;BOG;1;65;285132,9
MEX;BOG;1;541,54;2375551,9
MEX;BOG;1;21393,6;88889124,4
MEX;BOG;10000;2423,98;10184424,7
MEX;BOG;336,6;704,28;2967814,8
MEX;BOG;1056,22;2600,97;10960409,5
MEX;BOG;62;167,4;705418,6
MEX;BOG;3197,86;6503,51;27405596,0
MEX;BOG;68,6;154,85;652533,3
MEX;BOG;35,42;582,19;2453331,2
MEX;BOG;566,64;6992,83;29467575,8
MEX;BOG;494,03;5657,34;23839861,0
MEX;BOG;172,05;2488,08;10484694,5
MEX;BOG;333,31;3688,86;15544745,4
MEX;BOG;51;32663,78;142956017,4
MEX;BOG;2086,83;5647,93;23940728,1
MEX;BOG;3;5925;25175325,0
MEX;BOG;3830;50413,75;212851389,7
MEX;BOG;299,89;623,77;2628548,1
MEX;BOG;4,53;9,42;39695,6
MEX;BOG;194,83;603,08;2545835,9
MEX;BOG;758,25;10969,58;45201470,7
MEX;BOG;404,84;5166,45;21809600,4
MEX;BOG;155,1;2120,72;8952386,2
MEX;BOG;266;7773,19;32928081,3
MEX;BOG;12;406,4;1715901,5
MEX;BOG;143;162065,88;683332600,8
MEX;BOG;437,75;7954,5;33584614,9
MEX;BOG;120,72;2807,95;12240977,2
MEX;BOG;34,5;1818,4;7707924,8
MEX;BOG;98;604,66;2635954,8
MEX;BOG;200;172000;697246720,0
MEX;BOG;720;4129,4;17434698,4
MEX;BOG;1616,58;56879,82;230613565,7
MEX;BOG;447,12;4186;16969039,4
MEX;BOG;21,2;91,13;377355,3
MEX;BOG;150;3445,5;14547211,1
MEX;BOG;48;149,28;629061,4
MEX;BOG;67,14;536,21;2259572,9
MEX;BOG;39;563,16;2341451,0
MEX;BOG;3;47,79;196924,4
MEX;BOG;7530;40006,98;169253929,7
MEX;BOG;125;1454,14;6089766,8
MEX;BOG;3391;59547,04;248307757,7
